,time,16400,16450,16500,16550,16600
422,2023-10-06 23:24,211.0,183.5,161.0,151.0,150.0
423,2023-10-06 23:25,215.0,185.0,162.0,151.0,149.0
424,2023-10-06 23:26,217.5,186.0,164.0,151.0,148.0
425,2023-10-06 23:27,222.0,189.0,163.0,148.0,143.0
426,2023-10-06 23:28,225.0,192.0,166.0,149.0,142.0
427,2023-10-06 23:29,227.5,194.0,167.0,150.0,142.0
428,2023-10-06 23:30,230.0,196.5,168.5,151.0,142.0
429,2023-10-06 23:31,230.5,197.0,170.0,151.0,144.0
430,2023-10-06 23:32,232.0,198.0,169.0,152.0,144.0
431,2023-10-06 23:33,233.5,200.5,171.5,155.0,144.0
432,2023-10-06 23:34,237.5,203.5,175.5,156.0,145.0
433,2023-10-06 23:35,237.5,203.0,176.0,156.0,145.0
434,2023-10-06 23:36,238.5,205.5,178.0,157.0,145.0
435,2023-10-06 23:37,242.0,208.0,178.0,157.0,145.0
436,2023-10-06 23:39,247.5,212.0,181.0,159.0,147.0
437,2023-10-06 23:40,247.5,211.0,181.0,160.5,145.0
438,2023-10-06 23:41,250.0,215.0,182.5,161.0,147.0
439,2023-10-06 23:42,249.0,213.0,182.5,159.0,146.0
440,2023-10-06 23:43,251.0,216.0,185.5,161.5,148.0
441,2023-10-06 23:44,251.0,213.0,182.5,159.5,146.0
442,2023-10-06 23:45,249.5,213.5,181.5,159.5,145.0
443,2023-10-06 23:46,251.0,213.0,182.5,160.0,146.0
444,2023-10-06 23:48,253.0,216.0,184.0,161.0,148.0
445,2023-10-06 23:49,255.5,219.0,186.0,163.0,146.0
446,2023-10-06 23:50,258.0,221.0,187.5,164.0,149.0
447,2023-10-06 23:51,255.5,217.0,186.0,161.5,146.0
448,2023-10-06 23:52,258.5,219.0,187.5,162.5,146.0
449,2023-10-06 23:53,261.5,222.5,189.0,164.5,146.0
450,2023-10-06 23:55,264.0,225.5,190.0,165.5,146.0
451,2023-10-06 23:56,266.5,228.5,194.5,168.5,150.0
452,2023-10-06 23:57,269.0,232.5,198.0,171.0,151.0
453,2023-10-06 23:58,271.0,233.0,199.0,171.0,153.0
454,2023-10-06 23:59,270.5,231.0,198.0,170.5,151.0
455,2023-10-07 00:00,271.0,233.0,198.0,171.0,152.0
456,2023-10-07 00:03,266.0,227.5,193.0,167.5,149.0
457,2023-10-07 00:04,261.5,225.0,189.0,163.0,146.0
458,2023-10-07 00:05,262.0,223.0,189.0,162.0,146.0
459,2023-10-07 00:06,260.5,221.5,188.0,160.5,145.0
460,2023-10-07 00:07,260.0,220.0,187.0,160.5,146.0
461,2023-10-07 00:08,259.5,220.5,188.0,160.0,142.0
462,2023-10-07 00:09,264.5,225.0,192.0,164.5,145.0
463,2023-10-07 00:10,263.0,227.0,191.5,163.5,145.0
464,2023-10-07 00:11,262.0,222.0,188.0,162.5,145.0
465,2023-10-07 00:12,260.0,218.5,185.5,158.0,144.0
466,2023-10-07 00:13,255.5,217.0,183.0,156.5,142.0
467,2023-10-07 00:14,258.0,218.5,185.0,159.5,144.0
468,2023-10-07 00:15,257.5,219.0,185.0,157.0,143.0
469,2023-10-07 00:17,256.0,217.5,183.5,159.5,144.0
470,2023-10-07 00:18,256.5,219.5,184.0,159.0,144.0
471,2023-10-07 00:19,257.5,219.5,186.0,158.0,146.0
472,2023-10-07 00:20,257.0,219.0,184.5,158.0,143.0
473,2023-10-07 00:21,256.0,220.0,182.0,156.0,140.0
474,2023-10-07 00:22,251.5,214.5,181.0,156.5,140.0
475,2023-10-07 00:24,252.0,215.0,181.0,155.0,141.0
476,2023-10-07 00:25,251.5,214.5,180.0,155.5,140.0
477,2023-10-07 00:26,251.5,214.0,181.5,153.0,139.0
478,2023-10-07 00:27,252.0,217.5,181.5,155.5,139.0
479,2023-10-07 00:28,255.5,217.0,183.5,156.0,142.0
480,2023-10-07 00:29,254.5,217.5,183.0,156.5,142.0
481,2023-10-07 00:30,252.5,218.0,182.0,156.0,141.0
482,2023-10-07 00:31,252.0,216.5,181.5,155.5,139.0
483,2023-10-07 00:32,253.0,217.5,180.0,157.0,140.0
484,2023-10-07 00:33,253.0,217.5,180.0,157.0,140.0
485,2023-10-07 00:34,252.5,213.5,179.0,151.0,141.0
486,2023-10-07 00:35,247.5,214.0,177.5,153.0,139.0
487,2023-10-07 00:36,247.5,213.5,179.5,154.0,140.0
488,2023-10-07 00:37,247.5,213.5,179.5,153.0,140.0
489,2023-10-07 00:38,249.0,210.5,177.0,153.0,140.0
490,2023-10-07 00:39,249.5,211.0,177.5,151.5,139.0
491,2023-10-07 00:40,249.5,210.5,177.5,151.0,140.0
492,2023-10-07 00:41,249.5,215.0,179.5,154.0,140.0
493,2023-10-07 00:42,252.5,214.5,180.5,154.0,140.0
494,2023-10-07 00:43,253.5,216.0,184.5,155.5,141.0
495,2023-10-07 00:44,253.0,216.5,181.5,156.5,141.0
496,2023-10-07 00:45,259.0,218.5,183.0,156.5,140.0
497,2023-10-07 00:46,258.5,220.0,188.0,158.5,140.0
498,2023-10-07 00:47,263.0,222.5,188.5,159.5,141.0
499,2023-10-07 00:48,260.5,220.0,188.0,159.5,140.0
500,2023-10-07 00:49,260.0,220.5,186.0,158.0,141.0
501,2023-10-07 00:50,260.0,221.5,187.0,158.0,141.0
502,2023-10-07 00:51,261.0,221.5,185.5,157.0,140.0
503,2023-10-07 00:52,255.0,222.0,182.0,156.0,139.0
504,2023-10-07 00:53,255.0,215.5,182.0,157.0,140.0
505,2023-10-07 00:54,255.0,218.5,180.0,155.5,140.0
506,2023-10-07 00:55,254.5,218.5,182.0,156.5,142.0
507,2023-10-07 00:57,254.5,218.0,182.5,155.5,138.0
508,2023-10-07 00:58,257.5,219.5,182.5,156.0,140.0
509,2023-10-07 00:59,257.5,220.0,182.5,157.0,141.0
510,2023-10-07 01:00,259.0,219.5,183.5,158.0,141.0
511,2023-10-07 01:01,259.0,222.5,187.0,158.0,141.0
512,2023-10-07 01:02,259.5,222.5,187.5,157.0,142.0
513,2023-10-07 01:03,260.5,222.0,184.5,158.0,140.0
514,2023-10-07 01:04,260.5,222.5,186.0,159.0,139.0
515,2023-10-07 01:05,259.0,219.0,187.0,158.0,140.0
516,2023-10-07 01:06,260.5,220.0,186.5,157.0,141.0
517,2023-10-07 01:07,260.0,221.0,185.5,159.5,141.0
518,2023-10-07 01:08,260.0,221.0,185.5,157.5,140.0
519,2023-10-07 01:09,259.0,221.0,186.0,157.5,139.0
520,2023-10-07 01:10,259.5,221.0,186.5,156.5,140.0
521,2023-10-07 01:11,260.5,219.5,188.0,157.5,139.0
522,2023-10-07 01:12,260.0,220.0,185.5,158.5,140.0
523,2023-10-07 01:13,261.0,219.0,188.0,160.0,140.0
524,2023-10-07 01:14,264.0,226.0,190.0,160.5,140.0
525,2023-10-07 01:15,270.5,229.0,192.0,161.5,139.5
526,2023-10-07 01:16,271.0,228.5,192.0,161.0,139.0
527,2023-10-07 01:18,271.0,230.5,191.0,162.5,140.0
528,2023-10-07 01:19,271.0,229.5,192.0,161.0,139.5
529,2023-10-07 01:20,270.0,229.5,191.0,160.0,141.5
530,2023-10-07 01:21,270.0,229.5,191.5,160.5,141.5
531,2023-10-07 01:22,272.5,230.0,191.5,161.0,141.0
532,2023-10-07 01:23,272.5,229.5,191.5,162.5,140.0
533,2023-10-07 01:24,273.5,231.5,193.5,161.0,140.0
534,2023-10-07 01:25,274.0,232.5,193.0,161.5,139.0
535,2023-10-07 01:26,274.0,233.5,192.0,161.5,140.0
536,2023-10-07 01:27,271.5,233.0,193.5,159.5,138.0
537,2023-10-07 01:28,271.0,230.5,192.0,161.0,137.0
538,2023-10-07 01:29,272.0,230.5,190.5,160.5,137.0
539,2023-10-07 01:30,271.0,231.5,192.5,161.5,138.5
540,2023-10-07 01:31,271.0,231.5,193.0,162.0,138.0
541,2023-10-07 01:33,270.5,232.0,193.5,162.0,138.0
542,2023-10-07 01:35,271.0,232.0,193.0,162.0,138.0
543,2023-10-07 01:36,270.5,232.0,192.0,158.5,137.5
544,2023-10-07 01:37,266.5,227.0,188.0,155.5,133.5
545,2023-10-07 01:38,267.0,226.0,186.0,156.0,132.0
546,2023-10-07 01:39,267.5,229.0,190.0,158.0,133.5
547,2023-10-07 01:40,268.0,230.0,191.0,158.5,134.0
548,2023-10-07 01:41,268.0,225.5,190.0,158.0,134.0
549,2023-10-07 01:42,267.0,226.0,187.5,157.0,131.5
550,2023-10-07 01:43,267.0,225.5,187.5,156.5,131.0
551,2023-10-07 01:44,267.5,226.5,187.0,157.0,132.5
552,2023-10-07 01:45,267.5,227.0,187.0,155.0,131.5
553,2023-10-07 01:46,267.0,224.0,186.5,155.5,131.5
554,2023-10-07 01:47,267.5,226.0,189.0,155.0,132.0
555,2023-10-07 01:48,267.5,225.0,188.0,155.5,133.0
556,2023-10-07 01:49,266.5,224.0,187.5,154.0,132.5
557,2023-10-07 01:50,266.0,224.0,188.5,156.0,134.0
558,2023-10-07 01:51,268.0,226.0,187.0,157.0,133.0
559,2023-10-07 01:52,268.0,226.0,187.0,156.0,133.0
560,2023-10-07 01:53,266.5,226.0,186.0,154.0,132.0
561,2023-10-07 01:54,266.5,225.5,186.5,155.0,130.5
562,2023-10-07 01:55,266.0,222.5,187.0,155.5,130.0
563,2023-10-07 01:56,266.0,222.5,188.0,157.5,130.0
564,2023-10-07 01:57,267.0,222.5,187.0,156.0,130.5
565,2023-10-07 01:58,266.0,222.5,187.5,158.0,132.0
566,2023-10-07 01:59,268.0,222.5,191.0,158.0,132.5
567,2023-10-07 02:00,268.0,226.5,190.0,157.0,133.0
568,2023-10-07 02:01,269.0,227.0,189.0,155.5,131.5
569,2023-10-07 02:02,268.0,226.0,188.0,156.0,134.0
570,2023-10-07 02:03,268.0,226.0,188.0,155.5,134.0
571,2023-10-07 02:04,268.0,224.0,189.0,154.0,133.0
572,2023-10-07 02:05,265.0,223.0,186.0,151.5,131.0
573,2023-10-07 02:06,265.0,223.5,187.0,153.5,131.0
574,2023-10-07 02:07,265.0,222.5,187.5,153.5,131.0
575,2023-10-07 02:08,265.5,222.5,186.5,155.5,131.0
576,2023-10-07 02:09,265.0,222.5,186.5,154.5,132.5
577,2023-10-07 02:10,270.0,225.5,185.5,154.0,133.5
578,2023-10-07 02:11,269.5,225.5,190.0,155.5,132.0
579,2023-10-07 02:12,269.5,226.5,190.0,156.0,132.5
580,2023-10-07 02:13,269.5,226.5,187.0,156.5,132.5
581,2023-10-07 02:14,270.0,225.0,187.0,155.5,132.5
582,2023-10-07 02:15,270.0,225.5,186.5,155.0,131.5
583,2023-10-07 02:16,270.0,224.0,187.5,154.5,132.0
584,2023-10-07 02:17,269.5,223.5,187.5,155.5,132.0
585,2023-10-07 02:18,266.5,223.5,186.5,154.0,132.0
586,2023-10-07 02:19,267.0,223.5,186.0,154.5,131.5
587,2023-10-07 02:20,266.5,223.5,186.5,154.5,134.5
588,2023-10-07 02:21,266.5,224.0,186.5,154.0,134.0
589,2023-10-07 02:22,266.5,223.5,188.5,155.0,133.0
590,2023-10-07 02:23,268.0,225.5,187.5,154.0,133.0
591,2023-10-07 02:24,268.5,225.5,187.5,155.0,134.0
592,2023-10-07 02:25,271.5,225.5,187.5,156.0,132.0
593,2023-10-07 02:26,271.5,225.5,189.5,155.0,132.0
594,2023-10-07 02:27,271.5,225.5,189.5,156.0,134.5
595,2023-10-07 02:28,273.0,230.0,191.0,157.5,133.5
596,2023-10-07 02:29,274.0,231.5,192.0,156.5,133.0
597,2023-10-07 02:30,277.0,232.0,193.5,156.5,133.5
598,2023-10-07 02:31,275.0,231.5,192.5,156.5,132.0
599,2023-10-07 02:33,274.0,231.5,190.5,156.0,133.0
600,2023-10-07 02:34,273.0,231.5,191.0,156.5,133.5
601,2023-10-07 02:35,272.5,231.0,190.0,156.5,132.5
602,2023-10-07 02:36,275.5,231.0,192.5,156.0,131.0
603,2023-10-07 02:37,274.5,231.5,192.5,157.5,132.0
604,2023-10-07 02:38,274.5,231.5,192.0,156.5,132.0
605,2023-10-07 02:39,275.0,231.0,192.0,155.5,133.0
606,2023-10-07 02:40,276.0,233.5,192.5,156.5,132.5
607,2023-10-07 02:41,276.0,233.0,192.5,156.0,131.5
608,2023-10-07 02:42,277.0,232.5,193.5,157.0,132.0
609,2023-10-07 02:43,275.0,230.5,193.5,156.0,129.0
610,2023-10-07 02:44,274.0,230.5,193.5,155.5,129.5
611,2023-10-07 02:45,273.0,230.0,193.5,152.5,128.5
612,2023-10-07 02:46,274.0,230.0,193.5,156.5,131.0
613,2023-10-07 02:47,274.5,231.0,192.0,156.0,131.0
614,2023-10-07 02:48,274.5,229.0,189.5,154.5,131.5
615,2023-10-07 02:49,270.5,226.0,188.0,154.0,130.0
616,2023-10-07 02:50,271.5,225.5,189.0,154.5,130.0
617,2023-10-07 02:51,269.0,225.5,189.0,153.0,130.0
618,2023-10-07 02:52,269.0,226.5,189.0,152.5,129.5
619,2023-10-07 02:53,269.0,228.5,188.0,153.0,131.0
620,2023-10-07 02:54,269.0,228.5,187.0,153.0,131.0
621,2023-10-07 02:56,269.0,229.0,188.0,153.5,132.0
622,2023-10-07 02:57,269.0,228.5,188.0,154.5,130.0
623,2023-10-07 02:58,269.0,229.0,188.5,154.5,131.0
624,2023-10-07 02:59,273.5,228.5,189.5,154.0,130.0
625,2023-10-07 03:00,273.5,230.0,190.0,154.0,131.5
626,2023-10-07 03:01,272.5,230.0,190.0,154.0,131.5
627,2023-10-07 03:02,273.0,230.0,189.0,155.0,132.0
628,2023-10-07 03:03,273.0,230.0,189.5,155.0,131.0
629,2023-10-07 03:04,269.0,230.0,189.5,154.0,130.5
630,2023-10-07 03:05,269.5,229.0,186.5,154.0,131.5
631,2023-10-07 03:06,269.5,228.5,189.0,153.0,131.0
632,2023-10-07 03:07,273.5,228.5,191.0,155.0,132.0
633,2023-10-07 03:08,273.5,229.0,190.0,155.0,132.0
634,2023-10-07 03:09,274.0,229.0,189.5,156.5,134.0
635,2023-10-07 03:10,274.0,229.0,189.5,156.5,133.0
636,2023-10-07 03:11,272.5,232.5,190.0,156.0,132.0
637,2023-10-07 03:12,273.5,230.5,191.0,154.0,132.0
638,2023-10-07 03:13,274.0,230.5,188.5,153.5,131.0
639,2023-10-07 03:14,273.5,230.5,188.5,154.0,132.0
640,2023-10-07 03:15,273.5,230.5,188.0,154.0,132.0
641,2023-10-07 03:16,273.5,230.5,192.0,157.0,132.0
642,2023-10-07 03:17,273.5,230.5,191.0,156.5,132.0
643,2023-10-07 03:18,273.5,230.5,191.0,156.0,132.0
644,2023-10-07 03:19,272.0,230.5,190.0,156.0,132.0
645,2023-10-07 03:20,273.0,232.0,191.0,157.0,133.0
646,2023-10-07 03:21,272.5,232.0,191.5,158.0,135.5
647,2023-10-07 03:22,273.0,232.0,191.5,160.0,135.5
648,2023-10-07 03:23,273.0,231.5,193.0,161.0,135.5
649,2023-10-07 03:24,273.0,231.0,195.0,161.0,136.5
650,2023-10-07 03:26,274.5,233.5,196.0,161.5,136.0
651,2023-10-07 03:28,274.0,234.5,196.0,162.0,137.0
652,2023-10-07 03:29,277.5,236.0,195.0,162.0,137.0
653,2023-10-07 03:31,277.5,235.0,198.0,161.0,135.0
654,2023-10-07 03:32,278.0,235.0,197.5,161.0,135.0
655,2023-10-07 03:33,278.0,235.0,198.0,162.0,136.5
656,2023-10-07 03:34,278.0,235.5,193.0,159.5,134.5
657,2023-10-07 03:35,272.5,235.5,193.5,160.0,134.5
658,2023-10-07 03:36,273.0,235.5,193.5,160.0,133.5
659,2023-10-07 03:37,273.5,235.5,194.5,161.5,136.0
660,2023-10-07 03:38,273.5,235.5,194.0,160.5,135.0
661,2023-10-07 03:39,273.0,235.5,194.0,161.0,135.5
662,2023-10-07 03:41,271.0,231.5,194.5,161.5,135.0
663,2023-10-07 03:43,271.5,226.5,192.5,157.0,135.5
664,2023-10-07 03:45,271.5,226.5,192.0,158.0,135.5
665,2023-10-07 03:46,274.0,226.5,191.5,154.5,135.5
666,2023-10-07 03:47,277.0,233.0,191.0,159.0,137.0
667,2023-10-07 03:49,277.0,232.0,194.0,162.0,137.5
668,2023-10-07 03:50,272.0,232.5,192.0,158.0,134.5
669,2023-10-07 03:51,271.0,228.0,190.0,156.5,132.5
670,2023-10-07 03:52,271.0,226.0,190.5,156.5,132.0
671,2023-10-07 03:53,270.0,225.5,188.5,155.5,134.5
672,2023-10-07 03:54,270.0,226.0,188.5,157.0,133.5
673,2023-10-07 03:55,270.5,226.0,187.5,159.0,134.5
674,2023-10-07 03:56,270.5,225.0,187.5,158.0,134.0
675,2023-10-07 03:57,270.5,224.0,187.0,157.0,134.5
676,2023-10-07 03:58,270.5,224.5,188.5,156.0,134.0
677,2023-10-07 03:59,270.0,224.5,188.0,157.5,134.0
678,2023-10-07 04:00,272.5,224.5,188.0,155.5,134.0
679,2023-10-07 04:02,271.5,224.5,188.0,157.0,134.0
680,2023-10-07 04:03,271.5,224.0,187.0,156.0,134.0
681,2023-10-07 04:04,271.5,234.0,187.5,156.5,133.0
682,2023-10-07 04:05,271.0,234.0,193.0,155.0,131.5
683,2023-10-07 04:06,270.5,233.0,192.5,158.0,136.5
684,2023-10-07 04:07,271.0,233.5,193.0,158.0,133.5
685,2023-10-07 04:08,270.5,233.5,191.5,158.0,134.0
686,2023-10-07 04:09,270.5,232.0,191.5,157.5,137.0
687,2023-10-07 04:11,271.0,231.0,196.5,157.5,135.5
688,2023-10-07 04:12,271.5,232.0,197.0,158.5,134.0
689,2023-10-07 04:13,277.0,232.0,190.0,155.5,134.0
690,2023-10-07 04:14,277.0,230.0,197.5,156.0,135.5
691,2023-10-07 04:15,277.0,235.0,190.5,156.5,135.0
692,2023-10-07 04:16,278.0,235.5,191.0,156.5,135.0
693,2023-10-07 04:17,278.0,236.0,191.0,159.0,137.0
694,2023-10-07 04:18,278.0,235.5,191.0,159.0,136.0
695,2023-10-07 04:19,278.0,235.5,190.5,159.0,135.5
696,2023-10-07 04:20,278.0,236.5,191.0,158.5,135.5
697,2023-10-07 04:21,278.0,227.0,187.0,155.5,134.5
698,2023-10-07 04:22,278.0,225.0,187.0,158.0,134.5
699,2023-10-07 04:23,277.0,225.0,188.5,158.0,133.5
700,2023-10-07 04:24,276.5,226.0,188.5,159.0,133.5
701,2023-10-07 04:25,276.5,234.0,188.5,158.0,133.5
702,2023-10-07 04:26,276.5,234.5,191.0,157.5,133.5
703,2023-10-07 04:27,279.5,234.0,191.5,157.0,136.0
704,2023-10-07 04:30,278.5,223.0,192.0,157.0,138.5
705,2023-10-07 04:32,278.5,223.0,192.5,158.5,141.0
706,2023-10-07 04:33,278.5,223.0,190.5,158.5,140.0
707,2023-10-07 04:34,278.0,223.0,192.5,158.5,141.0
708,2023-10-07 04:36,277.5,226.0,191.0,158.5,137.0
709,2023-10-07 04:37,272.5,226.0,187.0,159.0,135.5
710,2023-10-07 04:38,273.0,226.0,187.0,158.0,138.5
711,2023-10-07 04:39,273.0,226.0,187.5,157.0,138.0
712,2023-10-07 04:40,273.0,226.0,191.0,158.0,138.0
713,2023-10-07 04:41,272.5,225.5,192.0,159.0,136.5
714,2023-10-07 04:42,273.0,231.5,190.5,159.0,139.0
715,2023-10-07 04:43,273.0,233.0,191.5,157.5,136.0
716,2023-10-07 04:44,271.5,232.5,192.0,157.0,138.5
717,2023-10-07 04:45,271.5,233.0,192.0,158.5,136.5
718,2023-10-07 04:46,273.0,232.5,192.0,157.5,135.0
719,2023-10-07 04:47,273.0,240.5,192.0,157.0,136.0
720,2023-10-07 04:48,275.0,231.5,192.0,157.5,135.0
721,2023-10-07 04:49,278.0,231.5,193.0,158.0,133.0
722,2023-10-07 04:50,278.0,232.0,193.0,158.0,133.0
723,2023-10-07 04:51,278.5,232.0,192.5,157.5,135.0
724,2023-10-07 04:52,278.0,231.0,192.0,156.5,135.5
725,2023-10-07 04:53,276.5,228.0,192.5,158.0,134.5
726,2023-10-07 04:54,276.5,230.5,191.0,158.5,134.0
727,2023-10-07 04:55,277.5,232.5,191.5,159.0,137.0
728,2023-10-07 04:56,272.0,232.5,191.0,158.5,137.0
729,2023-10-07 04:58,272.0,229.0,193.0,159.0,136.0
730,2023-10-07 04:59,271.5,229.5,192.0,160.5,140.0
